,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Understanding China's Defense Acquisition System: Comparisons and Implications for the United States,United States Department of the Navy,to Tai Ming,"Project Summary This study examines how China goes about the building of its military power through the research, development, and acquisition of weapons and technologies. The country has made the development of an independent and robust defense acquisition system a key plank of its defense modernization efforts, but there has been little research on this topic. The study seeks to address this gap in the understanding of the Chinese defense acquisition system and place it in comparative perspective with the United States, as these two countries have recently become engaged in military technological competition with each other. This study examines key aspects of the evolution, current state, and long-term trends of China’s defense acquisition system: 1) how strategic and operational requirements are determined and the role they play in the acquisition process; 2) how China’s defense acquisition system is organized and operates; 3) the nature of the acquisition relationship between the Chinese military and defense industry; 4) prospects of success for reforms to make China’s centrally planned defense acquisition system more market-oriented and open; 5) examining and comparing the role played by civil-military integration in China and the United States; 6) analyzing the importance of foreign technology transfers for China’s defense acquisition system; and 7) comparing case studies of Chinese and U.S. weapons development programs, especially in the aviation and shipbuilding sectors.less","120,000",2016,2017
0,Inference and control of network dynamics from network structure and geometry,United States Department of the Army,to Gabriel Silva,"The objective of this proposal is to develop a novel algorithm for inferring and mapping the dynamic causal connectivity of information (signaling) flows in networks. To approach the objective, the PI will (1) extend the theoretical construction of a dynamics connectivity framework to accommodate differential signaling speeds along different edges and different internal dynamic models for nodes; (2) incorporate variable signaling and refractory (internal model) dynamics into the PIÕs shortest path recurrence algorithm; (3) analytically predict, i.e. not simulate, observe, and prove recurrent activity and dynamic behavior of a large and complex biological cellular neural network; and (4) prove that the optimized information flow ratio principle represents optimal information flow in networksless","120,000",2015,2017
0,The Role of Technology Transfers in China's Defense Technological and Industrial Development and the Implications for the United States,United States Department of the Navy,to Tai Ming Cheung,"“The Role of Technology Transfers in China’s Defense Technological and Industrial Development and the Implications for the United States” examines how China acquires and absorbs foreign technology and knowledge to support its defense technological modernization and the potential effects on the US defense acquisition system and industrial base. Key research questions to be addressed are: 1. How has China been able to exploit access to foreign defense and dual-use technologies and how has the Chinese defense acquisition system been able to assimilate these inputs? 2. How successful have Chinese efforts been at absorption as well as the improvement of the acquired foreign technologies with integration of domestic inputs? 3. What role and influence does China’s reliance on foreign technology transfers have on its publicly-stated goal of becoming a world-class defense innovation leader based on indigenous capabilities? 4. How, and to what extent, do recent Chinese defense technological innovations support the ability of the People’s Liberation Army (PLA) to protect the country’s expanding international interests? 5. What are the implications for the US defense acquisition system and its defense industrial base? The project draws on several academic and policy-related disciplines for its methodological framework. They include business and management studies, and especially the concept of absorptive capacity. A second area of relevant scholarship is comparative international political economy and the study of industrial modernization in East Asian states during the late twentieth century, especially Japan and South Korea, which offer useful comparative insights of China’s contemporary efforts at foreign technology transfers and its effectiveness in promoting economic development. The project will investigate the nature and state of China’s industrial economy for the acquisition and absorption of foreign technologies, especially related to the defense industry. Four case studies will provide detailed explanations of how the Chinese technology transfer approach works. An examination of the impact of China’s technology transfer efforts on the United States and its defense industrial base will focus on three areas: 1) the history and current state of China‒US defense technology ties; 2) Chinese efforts to acquire US defense technology through covert and other extra-legal means; and 3) Efforts by US authorities and the defense industry to counter Chinese attempts to acquire U.S. defense-related technologies.less","120,000",2016,2018
0,High Speed Arbitrary Waveform Generator,United States Department of the Navy,to Daniel Sievenpiper,"This is a proposal to the Office of Naval research for the FY15 Defense University Research Instrumentation Program (DURIP). We propose to purchase a high speed arbitrary waveform generator which is capable of generating any desired signal or waveform up to 6 GHz. This will interface with our existing high power amplifiers to enable us to perform a wide variety of high power microwave experiments for investigating methods of mitigating the effects of high power microwave weapons. It will have an immediate impact on our current program with ONR to develop nonlinear surface treatments for counteracting the effect of microwave directed energy weapons. It will also impact a planned follow-on program to further develop the surfaces, improve their bandwidth, and make them suitable for integration with realistic vehicle skins. Furthermore, with the increasing threat of microwave weapons that are available at low cost throughout the world, we expect that this issue will only be of greater importance to the DoD over time. Therefore, this instrument will establish at UCSD an important test capability for evaluating circuits, enclosures, and treatments against microwave weapons which will be useful on many future programs from a variety of government agencies.less","103,318",2015,Summarize
0,Alcohol Use and HIV Risk in Three Military Populations,Uniformed Services University of the Health Sciences,to Braden Hale,"There is increasing evidence that alcohol use is associated with HIV infection. Military personnel, a population at risk for HIV, are no exception to the detrimental effects of alcohol use. However, there are certain aspects of military life that set this population apart from civilians in terms of alcohol and HIV risk. Historically, alcohol use has strong ties with military culture. Higher rates of heavy alcohol consumption and binge drinking have been reported in service members compared to civilians. Additionally, military service requires members to spend extended periods of time away from loved ones, which may increase loneliness and sexual tension. Studies have shown that military personnel deployed abroad were more likely to engage in risky behaviors, such as having unprotected sex with commercial sex workers, compared to soldiers deployed locally. It is critical to address alcohol use and HIV risk among service members because alcohol use may increase risky sexual behavior, which may increase rates of HIV. Increased rates of HIV may lead to a less effective military, and a less effective military may decrease national security. In order to develop effective interventions, prevention strategies, and policies, a clearer understanding of the nature and extent of the relationship between alcohol use and sexual risk behavior is necessary. This proposal seeks to characterize alcohol use and sexual behavior in the context of HIV/AIDS risk among military personnel in three resource-limited settings: Republic of the Congo, Democratic Republic of the Congo, and Sierra Leone.less","101,650",2017,2019
0,"In the Footsteps of Roger Revelle and Sally Ride: Inspiring, engaging and educating middle school students in ocean scienc and technology.",United States Department of the Navy,to Bruce Appelgate,"ÒIn the Footsteps of Roger RevelleÓ is a science education program developed at San Marcos Middle School (SMMS) and drawing its student interest, scientific content and coherence with Next Generation Science Standards (NGSS: http://www.nextgenscience.org/next-generation-science-standards) from actual ongoing research at sea in fields of physical science. Support is sought from ONR for the 2015- 2016, 2016-2017 and 2017-2018 school years to cover costs of two field trip experiences. The following is a summary of our program to date and evidence from academic data of the motivational benefits of our program. The true value of this program lies in how many SMMS students, the large majority of whom are labeled Òat-riskÓ because of their socio-economic status, are now interested in pursuing an interest in the study of science and science-related fields in high school and beyond, having experienced the IFRR program and some contact with seagoing science.less","100,241",2015,Summarize
0,Environmental Sensing for Ocean Acoustics,United States Department of the Navy,to WILLIAM HODGKISS,Proposed is the fabrication of a system of self-recording temperature and temperature-depth sensors for measuring the water column temperature structure along with a wave buoy for measuring sea surface directional wave spectra as well as sea surface temperature. The water column temperature and sea surface wave measurements will add an important environmental sensing capability during acoustic data collection experiments and will facilitate modeling and interpretation of the acoustic data. This abstract is publicly releasable.less,"100,189",2023,2024
0,Real-time In-situ Impact and Damage Locator in Anisotropic Aerospace Structures,United States Department of the Air Force,to Francesco Lanza di Scalea,"This proposal is submitted by Avanti Tech, LLC, a new company founded in 2008 as a spin off from the University of California, San Diego (UCSD) NDE & Structural Health Monitoring group. In Phase I, the team will develop the technique of Piezoelectric Rosettes for the location of impacts in aerospace structures, which are complex in either their material constituents and/or their geometry. The Piezoelectric Rosette concept was first proposed in 2007 by the same UCSD researchers to circumvent the problems of conventional Time-Of-Flight (TOF) triangulation of Acoustic Emission (AE) events used for impact/damage location. Because the TOF triangulation usually assumes one value of AE wave velocity in the medium, it is inaccurate when the wave velocity changes with propagation direction (e.g. anisotropic composite panels, stiffened panels, multilayered panels, etc..) or with propagation distance (e.g. tapered sections). The proposed Piezoelectric Rosette technique does not require prior knowledge of the wave velocity in the medium, and it thus has the potential to provide more accurate AE source locations in complex aerospace structures. The 9-month work will first develop analytical models of the rosette response to AE waves, and subsequently test the technique on anisotropic panels subjected to realistic pendulum and gas-gun impacts. BENEFIT: The successful completion of Phase I work will lead to the concept demonstration of the Piezoelectric Rosette impact location in aerospace-type panels. The technique has the potential to revolutionize impact location strategies because it does not require prior knowledge of the wave velocity in the test structure, contrarily to the common AE triangulation methods. Hence the potential for more accurate impact locations in complex aerospace structures where the wave velocity changes either with propagation direction (anisotropic, multilayered or stiffened components) or with propagation distance (tapered components).   Once fully developed, the Piezoelectric Rosette technique can potentially replace TOF-triangulation in any impact-sensitive or damage-sensitive structure that is either heterogeneous or geometrically complex. Ideal applications will be military flying platforms (USAF, Army, Navy, Marines, Border Patrol, Coast Guard, etc..) as well as civilian composite flying platforms (Boeing 787, Airbus A380, etc..).  Commercialization efforts will include the filing of a provisional patent application, followed by communication with Boeing, Airbus and NASA to explore patent licensing interests.)less","100,000",2009,2010
0,Orthogonal Chip Based Electronic Sensors for Chemical Agents,United States Department of the Air Force,to Todd Mlsna,"Recent years have seen a shift in threats to US national security. Today increasing focus for national security is management of terrorist activities. Deliberately exposing a civilian population to chemicals and explosives to cause harm represents a looming terrorist threat. Early detection and identification is a difficult but essential element to minimizing the threat. The Seacoast Science/University of California San Diego team believes that a successful portable real time chemical detector must contain a suite of sensor technologies. Thus the ultimate goal with this program is to incorporate multiple miniature sensing technologies into a single portable unit. Individually any one technology may fall short, but used in concert many of their technical limitations are eliminated. We feel that this is the solution to the selectivity and reliability problems that plague most sensor systems. This technique will combine the strengths of the existing independent and uncorrelated detection technologies and minimize their weaknesses. The concept is simple but implementation will be very challenging and we believe this combination works well with the DOD STTR because the research to be carried out requires an interdisciplinary approach in which physicists, materials scientists, chemists and engineers collaborate, from academia and business, toward the same aim. BENEFIT: The development of an orthogonal chemical sensor based detector for chemical warfare agents and explosives would result in a system with improved selectivity, reliability and reduce the problems that plague current sensor systems, such as false alarms. This technology will be designed as dual use and would have great appeal not only with soldiers and marines, but with first responders. Future application could include industrial process control, environmental monitoring, and low cost worker personal protection.less","100,000",2008,2009
0,High Transition Temperature SQUID Arrays for HF Direction Finding,United States Department of the Air Force,to Brian Moeckly,"ABSTRACT: Superconductor Technologies Inc. (STI) in collaboration with the laboratories of Professor R. C. Dynes at UC San Diego and UC Berkeley, propose to thoroughly explore using arrays of superconducting quantum interference devices (SQUID) for high frequency (HF) direction finding (DF) signals intelligence (SIGINT). The primary focus of our research program will be on the development of the superconducting components, namely the SQUID array and receive antenna. SQUID arrays and a test coil will be built using STI superconducting materials. In parallel, we will perform the other necessary studies for the development of a prototype system such as evaluating the noise performance of a SQUID array operating on a STI cryocooler and testing of high speed SQUID read-out electronics. We believe that the results of these experiments will enable a much improved DF technology for a possible phase II prototype unit. BENEFIT: We anticipate a significant number of benefits from this research. Those directly related to a DF system include: * Reduced antenna size for mobile platforms and stealth aircraft * Larger dynamic range to enhance detectibly of small signals in the presence of large interferences In addition, our work on Josephson junctions may benefit other prospective active superconducting devices such as Josephson waveform generators for RADAR or Josephson terahertz oscillators. Furthermore, coils fabricated from high-Tc coated conductors may benefit sensitive bio-magnetic medical imaging such as magneto-cardiogram (MCG).less","100,000",2011,2011
0,MACHINE LEARNING GUIDED DEFECT STUDY OF ELECTROCHEMICAL NANOSTRUCTURED MATERIALS FOR THE NEUROMORPHIC APPL,United States Air Force,to Ying Meng,"Energy storage materials for thin film batteries (e.g. amorphous lithium lanthanum titanate, lithium titanate) have high ionic conductivity for the neuromorphic memory devices. The structure and properties of these materials under electrochemical conditions are different and these characteristics offer great potential for stabler, safer, more efficient memristive devices which consume less power. Meanwhile, defects in these materials play a critical role in resistive switching properties of solid state devices. Mesoscopic characterization and defect engineering on these materials are critical to the mechanistic understanding, especially when defects in these electrochemical energy materials are prone to vary under electrical bias, it is thus important to perform in situ characterization on defect properties to determine the property accurately. Neuromorphic device performances including stability and switching voltage will be also predicted based on the predicted binding energy and defect properties. A combination of advanced mesoscopic characterization tools and machine learning methodology will provide the pathway to energy materials for the neuromorphic computing application. Three key aspects will be enfolded: 1) Probing defect states in neuromorphic materials at both the atomic and mesoscopic scales; 2) Machine learning methodology for optimizing neuromorphic materials; 3) Neuromorphic performance evaluation via fabrication of electrochemically smart devices. We aim to discover new materials suitable for the neuromorphic devices based on the electrochemical energy materials. By combining in-situ mesoscopic characterization tools with machine learning guided methodology, we will predict the properties required for the neuromorphic application (e.g., defect states, structural configurations, phases, etc.). Performance of neuromorphic devices such as stability and switching voltage using newly discovered materials will be predicted by density function theory calculation and will be evaluated in device implementation. Our combined advanced characterization-computational methodology will guide and accelerate these novel materials to the neuromorphic application.less","100,000",2021,2022
0,Airborne Remote Sensing of Currents and Surface- and Internal-Wave Processes on the Inner Shelf (Expansion),United States Department of the Navy,to W. Kendall Melville,"Having participated in the DRI~s pilot experiment in 2015, this is an expansion proposalto participate in the planning, execution, and analysis of data from the Inner Shelf DRImain experiment in 2017. With continental shelves ranging in width from O(10 ~ 1000)kilometers, airborne techniques of remote sensing the currents, surface and internalwaves, and mixing on the shelf can provide large-area coverage and lend themselves totransition to suborbital unmanned platforms and satellites. We plan to fly the modularaerial sensing system (MASS; Melville et al. 2016) on a light-twin aircraft over the coastand inner shelf in the area of Pt. Sal, California. This experiment, in which there will beboth good in situ measurements over specific areas of the inner shelf and numericalmodeling by other groups, will provide an excellent opportunity to remotely followprocesses of surface and internal wave evolution over the shelf, and study their role inmixing on the inner shelf. With the dissipation of the wave fields comes the generation ofcurrents and the generation of turbulent kinetic energy for mixing the water column. Thiseffort will build on our earlier field work on wave-induced mixing over coral reefs andlagoons. Surface currents will be measured from the air using IR imagery and opticalfeature tracking techniques. The airborne measurements will provide data for initial andboundary conditions and assimilation into numerical models.less","100,000",2017,2019
0,Reactive Polymers with Imbedded Metal Biomimetic Sites,Defense Threat Reduction Agency,to Francesco Paesani,"In this program, the integration of well defined, multidentate ligands into polymers is proposed to produce biomimetic structural and catalytic properties. The ligands will be selected to support metal centers that can produce a chemical defense response and/or elicit an unusual structural modification. This program will target ligand systems that are commercially available or readily synthesized and can be easily incorporated into nylons, polyesters, and other commodity polymers using standard polymerization methods. This is an important element of this approach, as scalability and compatibility with polymers t at are used on a commercial scale is not always a consideration when studying metallopolymers.less","100,000",2022,2023
0,Mitochondrial Functional Proteomics,United States Department of the Army,to Eoin Fahy,"Mitochondria are the organelles that play a central role in energy production in eukaryotic cells. Besides their bioenergetic function, mitochondria regulate cell death, modulate ionic homeostasis, oxidize carbohydrates and fatty acids, and participate inmultiple other catabolic and anabolic pathways. It is estimated that there are 1000-2000 distinct mitochondrial proteins, many of wich have not yet been identified. The invesigators propose to undertake a comprehensive mapping of the mitochondrial proteomeusing mouse heart as a tissue source. Mitochondria will be isolated, purified and separated using a variety of protocols developed and optimized in-house. Detection of low-abundance proteins will be facilitated by first fractionating the mitochondria intotheir various sub-compartments. The protein components of these subfractions will then be subjected to two complimentary mass spectrometry techniques. Data analysis using high-throughput informatics approaches will allow identification of these proteinswith high sensitivity.Furthermore, immunodepletion of high-abundance mitochondrial proteins (such as electron transport chain subunits) using specific antibodies will also be employed to identify mitochondrial proteins present at lower levels in these fractions. Identificationof novel mitochondrial proteins and pathways which are involved in human diseases connected with mitochondrial dysfunction.Elucidation of key mitchondrial intermediates involved in signaling pathways which modulate mitochondrial biogenesis and energy utilization, with a view to developing drugs or food supplements for enhancement of mitchondrial function and physicalperformance.Identification of mitochondrial proteins involved in apoptosis which could be regulated externally to attenuate the aging process.less","100,000",2002,2003
0,Obscurant Dissemination,United States Department of the Army,to Steven Oldenburg,"We have developed a cost-effective method of surface coating anisotropic obscurants that will improve powder dissemination of high aspect ratio particles. Interparticle binding forces are reduced by encapsulating the particles with a polymer shell thathas a thickness that can be precisely controlled between 1 and 20 nm. This simple, stable, and inexpensive encapsulation will dramatically decrease the van der Waals energy between the particle surfaces. The particle's surface energy can be furtherreduced by coating the polymer surface with specific functional groups that alter the surface chemisty, charge, and hydrophobicity of the particle. The proposed coating will result in a high extinction obscurant that has superior powder disseminationproperties while retaining compatibility with existing obscurant dissemination units. The shell layer also will reduce the flammability of the particle, decreases the environmental and human toxicity, and allow the particles to be packed at higherdensities.less","100,000",2002,2003
0,"Low-Cost, Laser Process for Synthesizing Nanolayered Solar Cells",United States Department of the Air Force,to Nathan Hiller,"A low-cost laser process for synthesizing nanolayers in solar cells is proposed. The net effect of these nanolayers is a wide absorption of the solar spectrum. In this proposed process a laser is used to form many p-n junctions in a thin, lightly doped wafer. Each p-n junction formed will be unique so that each p-n junction converts a different range of the sunlight’s spectrum into current.less","99,999",2006,2007
0,Monitoring Socket Prosthesis Interfaces using Distributed Pressure Fabric Sensors,United States Department of the Navy,to Kenneth Loh,"Monitoring Socket Prosthesis Interfaces using Distributed Pressure Fabric SensorsHundreds of thousands of people, including milita""""ry personnel, undergo limb amputations each year, which are caused primarily by either traumatic injury or peripheral vascular disea""se. Amputees can be fitted with socket prostheses to help them regain functionality and resume physical activity. Despite the socket"" being customized, lower-limb amputees still suffer fromcomplications and discomfort while often developing painful, difficult and"""" expensive to treat, and sometimes life-threatening pressure ulcers that can potentially lead to re-amputation, among other serious"""" complications. Therefore, the long-term vision is to monitor, understand, and prevent, in real-time, conditions that could cause pr""""essure ulcers at the interface between the residual limb and socket prosthesis. As a step towards this goal, the objective of this o""ne-year ONR project is tomonitor pressure distributions using fabric sensors lined along the interior surface of socket prostheses. The system utilizes strain-sensitive nanocomposites coupled with an electrical impedance tomography (EIT) conductivity distribution"" reconstruction technique. Piezoresistive nanocomposite sensors, unlike conventional transducers, are unique in that every location"" of the material is sensitive to strain (or pressure). One can then use EIT to map the 2D spatial conductivity (or resistivity) of t""he film (which is pre-calibrated to pressure) to achieve distributed pressuremonitoring. In particular, three research tasks will b""""e conducted, and the scope includes: (1) designing and fabricating graphene nanosheet-based thin film strain sensors; (2) implementi""ng a compressed sensing-based EIT algorithm; and (3) validating the system through a set of controlled laboratory tests. The project will culminate with laboratory validation tests of the distributed pressure sensor prototypes using advanced socket prostheses developed by LIM Innovations.less","99,999",2017,2018
0,Impedance-based Sensing Optimization & Algorithms for Visualization of Ship Hull Structural Health Monitoring Data,United States Department of the Navy,to Seth Kessler,"The implementation of structural health monitoring (SHM) systems into naval applications has been hindered due to component quantity, including sensors, power/communication cables, and acquisition/computation units, as well as data quality. Particularly for large-area applications such ship hulls, complexity of implied system infrastructure can be impractical, and data can be worthless with attenuation and EMI pickup on long analog cables. The payoff of reliable real-time SHM would be the ability to detect/characterize in-situ damage for condition-based maintenance, thereby greatly reducing overall life-cycle costs. Metis Design Corporation (MDC) has demonstrated point-of-measurement datalogging and digital sensor-busing during prior Phase II SBIR work, which minimizes SHM infrastructure and EMI susceptibility. During the proposed STTR effort, MDC will further exploit this SHM architecture to satisfy Navy mission requirements. Phase I will have 2 main research thrusts: optimization of an impedance-based damage characterization method, and development of diagnostic visualization tools. UCSD will adapt their piezo-impedance method to be compatible with MDC hardware, optimize size/placement, and develop/calibrate diagnostic algorithms. MDC will facilitate the UCSD detection method with their mature SHM infrastructure, and provide a state-of-the-art graphical interface for visualization of diagnostic results in support of blind validation testing. Phase II would extend this tool to include prognostics.less","99,998",2010,2011
0,Algorithmic Tools for Adversarial Games,United States Department of the Air Force,to Yun Wang,"Counteracting the actions of groups that direct and implement violent behavior towards the United States and its citizens is one of the major issues of our time. Elimination of individuals identified as threats is apparently of marginal long-term utility: other adversaries arise to replace fallen comrades. The conflict that is the global war on terror exists not only on an individual level but also on group and societal levels. The interplay of the dynamics among these levels is an important process to understand if we are to defeat terrorist agendas. A systems-theoretic approach to the social network dynamics of such groups provides an alternative to direct individual-based intervention, and there is significant potential in taking such an approach. We propose the development of cutting-edge algorithms for dynamic, stochastic games, integrating dynamic models of social networks with game-theoretic approaches to decision and our unique tools for handling uncertainty, intent estimation, and robustness to deception, for the improvement of decision-making within such contexts.less","99,998",2005,2006
0,Low Power Retroreflectors for Optical Communications,United States Department of the Army,to Jim Hauck,"Optical retro-reflectors have been used for communications for many years. The approach has many advantages, when one terminal has limited power, space, weight, and a low cost as requirements. The major limitation for “Retro-Comms” has been that the modulator consumes too much power at higher modulation rates. What we propose is to reduce the power, size, weight and cost of the Retro-Modulator (RM) by improving the design of a deformable mirror, and its drive electronics. The RM device is largely capacitive, and the drive electronics and the modulation approach can be optimized so that the energy is recycled and dissipation is minimized. Further, we propose to use a co-located Photo-Voltaic converter to convert a part of the incident light to power the RM driver, and electronics. A further aspect of our design is that it can be deployed as a projectile. During Phase I we will design the circuitry, and test existing RM devices, capable of 100 kHz modulation, to improve the basis for designing higher performance devices. In Phase II, we will demonstrate the new design, and show modulation of beams at ~1500 kHz, with high beam quality retro-reflections. In Phase III we will do a full system demonstration.less","99,994",2006,2007
0,Electrically-Small Superconducting Wide-Bandwidth Receiver,United States Department of the Air Force,to Brian Moeckly,"ABSTRACT: This work will develop high-transition temperature (HTS) Superconducting QUantum Interference Devices (SQUIDs) for wide-bandwidth receiver applications. Two dimensional arrays of ion damaged Josephson junctions will be designed and simulated to achieve a highly linear voltage response for unlocked operation. A variety of thin film YBCO HTS materials will be grown and patterned with ion damage junctions to investigate how the unique properties of each material affect the uniformity and ICRN properties of the junctions. Prototype broadband receiver elements will be investigated using HTS tapes. High quality YBCO tapes from STI will be patterned as coplanar waveguides and tested for their viability as a new interconnect technology. Two dimensional SQUID arrays with ion damage junctions will be fabricated on the HTS tapes to determine the feasibility of the tape structure for SQUID array devices. BENEFIT: This work will advance ion damage SQUID devices through enhanced engineering knowledge of materials selection to achieve the desired HTS device properties specific for receiver applications. SQUID devices directly transduce the magnetic flux threading the SQUID loop and the superconducting energy gap of typical HTS YBCO thin films are in the 100s of GHz to THz. Therefore SQUID devices are natively broadband and capable of operating at microwave frequencies. Simulations are anticipated to enable the engineering of high linearity SQUID arrays as required for unlocked operation. Ultimately, wideband receivers incorporating these SQUID arrays may be realized with much smaller weight and size than conventional systems.less","99,993",2012,2012
0,UV Enhanced Electrostatic Discharge (UVEED),United States Department of the Army,to Jay Cleckler,"Biological weapon attacks are a continuing threat to the US military and homeland security. Current fluorescent detection technology has poor performance against spore based bioweapons threats. PCR, immunoassay, and lab-on-a-chip detection technologies are accurate, but are slow and require a constant stream of expensive reagents.less","99,990",2011,2012
0,Reversibly Cross-linked Polymers for Self-Healing Joints and Composites,United States Department of the Air Force,to Thomas Plaisted,"SensorMetrix proposes to develop innovative self-healing polymers for integration into fibrous composites and adhesive joints. These polymers heal damage in the form of cracks (macro- through nanoscale) at the molecular level through a novel reversible covalent bond. Polymer composites are notorious for their tendency to microcrack in the matrix regions due to thermal cycling , fatigue loading and other situations where high stress concentrations exist at the fiber-matrix interface. Likewise stress concentrations at the adherend-adhesive interface in bonded joints can initiate cracking and lead to premature failure of the structure. Repair in these situations is costly and in many cases impossible due to limited access or risk of further degradation of the structure. A polymer with a built-in mechanism to repair cracks by restoring broken bonds is of great interest for numerous composite and adhesive applications to extend the service life and improve the safety of structural materials, electronic assemblies, storage tanks, ect. SensorMetrix will integrate this polymer with continuous fiber reinforcement to create strong, stiff and light composites with the ability to heal microcracks over multiple cycles. These revolutionary properties will likewise be demonstrated in bonded joints.less","99,981",2006,2007
0,Techniques For Radiation Hardening of EKV Through Incorporation of Shielding In Component Structures Fabricated From Be/Be Alloy Substitute Materials,Missile Defense Agency,to Robert Kolozs,"Future Exoatmospheric Interceptor Kill Vehicle (EKV) system upgrades and Kinetic Energy Interceptors (KEI) are expected to require nuclear radiation hardening of electro-optics subsystems. Alternative approaches include hardening of individual electronic components or external shielding of the subsystem using the structural elements. High atomic number materials, such as gold, tantalum, tungsten or steel, are candidates for structural radiation shielding. A lightweight, low cost, producible structural radiation shielding approach is needed to address this EKV and KEI nuclear radiation hardening issue. A low cost, producible composite manufacturing process with integral metallic foil liner materials and designs is an alternative lightweight and low cost approach. A program is proposed to develop and demonstrate a low cost, producible, lightweight composite structure with integral nuclear radiation shielding for EKV structures and electro-optic subsystem hardening using integrated graphite composites and metallic foil materials and design technologies (called ""InteGraFoil"", a trademark of Vanguard Composites). The foil will be a tantalum-aluminum hybrid material designed to gradual decrease radiation effects from nuclear events. The process for making these Metallic Intermetallic Laminates (MIL) foils has been patented by UCSD, our team partner for this project. The Phase I program will demonstrate feasibility of the InteGraFoil-MIL radiation shielding approach by integrating EKV composite structural components and radiation shielding metallic foils and fabricating test articles using the composite manufacturing processes and conducting subscale testing. In Phase II, the composite structure manufacturing process and InteGraFoil-MIL radiation shielding approach will be developed and demonstrated by fabrication of a full-size EKV composite structure and conduct of structural and simulated nuclear radiation ground tests demonstrating performance of the concept for representative EKV design environments.less","99,967",2004,2005
0,Adaptive Fleet Synthetic Scenario Research,United States Department of the Navy,to John Helewa,"Synthetic scenario-based training of Navy personnel in the use of Navy SIGINT/IO systems has helped to reduce training costs, and it has enabled the personnel to be trained in an environment that sufficiently approximates real-world situations that could not otherwise be accomplished within the class room. However, scenario development is highly complex and involves a great deal of human effort and domain knowledge, discouraging the modification of existing scenarios to keep them current in an ever-changing threat environment. This problem is exacerbated when the scenario represents a combination of multiple data sources. The proposed research will show that the use of static models and companion correlation modules during scenario creation will reduce the complexity of scenario development and reduce the domain knowledge required. Static models can be devised to encapsulate domain knowledge for a particular data source, and correlation can be used to fuse the output from each static model to produce a cohesive scenario. To enable autonomic generation and regeneration of multi-source scenarios, the proposed research will also address service composibility and data heterogeneity among the participating static models and correlation modules. Finally, the proposed research will investigate human-computer interfaces for guiding the scenario developer through the autonomic process.less","99,962",2010,2011
0,Reconfigurable Materials for Photonic Systems,United States Department of the Air Force,to Gary Betts,"The Air Force has expressed a need for reconfigurable cellular electronic and photonic arrays and their great potential in enabling the direct implementation of complex systems as software-defined emulations, configuring pre-built logic, and other optical processing or transmission functions. Our proposal addresses the need for integration of the universal logic cells and the reconfigurable interconnection matrix. The technology we propose will enable the photonic integrated circuit (IC) work is as flexible as its electronic counterparts such as the field programmable gate array (FPGA) IC. In particular, we propose to design and fabricate a universal logic cell formed by coupling the active micro-ring resonator with a Y-junction splitter. The gain and phase condition of the micro-ring will be controlled by an external voltage and optical probe signal so that the logic cell will perform in multiple states. The logic cell array will be connected by the reconfigurable optical interconnection matrix so that even more complicated functions can be realized. In Phase I, we propose to design, process, and demonstrate an electro-optical AND logic gate with two logic cells connected by photonic crystal interconnection waveguides. BENEFIT: Our proposed reconfigurable photonic integrated circuit (RPIC) will directly benefit Air Force warfighting systems due to its potentially pervasive morphability. The RPIC will reduce the development cost of complicated optical transmission or processing units since its basic structure is based on universal logic cells and a reconfigurable interconnection matrix that can be easily reconfigured according to real-time needs. It will also increase the agility of the fighting system due to its flexibly electrical and optical control methods. Due to its compact size and light weight, our RPIC can be easily integrated into airborne control or communication systems in the military aircrafts.   The RPIC also benefits other military applications such as the secure command and communication systems in a battlefield where the communication methods need real time reconfigured to avoid the hostile detections. The RPIC also increases the survivability of the war systems since they can be reconfigured to replace the damaged units.  The RPICs also have extensive civilian commercial applications. In scientific research applications, they can be used for conceptual validation of certain optical functions.  In communication systems, they can act as a programmable and reconfigurable optical logic unit or switching unit which can increase the system flexibility and reliability and help to build self-curable networks.)less","99,954",2009,2010
0,Algorithmic Tools for Adversarial Games,United States Department of the Air Force,to David Fogel,"A key to successful command and control is to understand the enemy's intent, particularly in light of incomplete and perhaps inaccurate information regarding social and cultural norms. It is inappropriate to project our own goals and aspirations onto the enemy. Understanding the enemy's intent will become less a matter of understanding the thinking of higher command and more a matter of inferring the adversary's intent based on a priori beliefs regarding their objectives and observed data reflecting the actual decisions in real settings. A novel combination of two technologies, evolutionary computation and the Valuated State Spacer Approach used to quantifying purpose, holds the promise of a general procedure for inferring the enemy's purpose in combat settings ranging from the campaign-level to the level of the individual. The capability described in this proposal will generate an automatic method for optimizing models of the adversary's intent, structured in a hierarchic form. Natural Selection, Inc. will team with its academic partner UCSD on the Phase I effort. Success will allow for more effective course-of-action (COA) determination when viewing the sequence of actions and reactions because the adversary's mission will be better understood, allowing for more accurate predictions of his future behavior.less","99,942",2005,2006
