,title,funder,investigator,abstract,funding_amount_usd,start_year,end_year
0,Driving Research and Leadership in Buildings and Transportation Efficiency by engaging veteran and ROTC students on research projects in building and transportation technologies and analytics,United States Department of the Navy,to Siva Gunda,"The University of California, Davis (UC Davis), as a leading University in Building and Vehicle related Energy Efficiency research, proposes to leverage its unique expertise in the fields of advanced lighting, HVAC, and water-energy technologies, as well as deep understanding of building audits and modeling of plug-in vehicles, to conduct basic research that advances efficiency solutions applicable to Naval on-shore operations. The University will strive to utilize and train prospective, current, and veteran military students to conduct the research which will include four specific research projects: 1) Creating Plug in Electric Vehicle Decision Making Data Based Tools; 2) Advancing Occupancy Sensing for Lighting Controls in Outdoor Applications; 3) Improving High Performance Recuperators for Waste Heat Recovery Cycles; and 4) Developing Portfolio-level Energy Auditing and Decision-making Methods & Tools.less","1,500,000",2015,
0,Engines of Adaptation: Self-Programming via Emergent Thermodynamic Machines,United States Department of the Army,to James Crutchfield,"Research Problem: Remarkably robust and intelligent systems operate across the tremendous time and length scales of the natural world. What is common in the behaviors spanning these immense scales is what one can call adaptive emergent intrinsic computation. These systemsÕ functioning relies on a kind of self-programmingÑspontaneously-generated ex- tended patterns of control and self-monitoring. Our goal is to experimentally demonstrate and theoretically predict this kind of emergent adaptive computation. Technical approach: We take a particularly novel approach that harnesses recent advances in nonlinear physics, nanoscale thermodynamics, genetic engineering, and high-performance computing. Recent remarkable progress in these arenas and our teamÕs deep expertise with them suggests that our attack on the challenge of adaptive emergent intrinsic computation is likely to succeed, where others have fallen short. To guide and ground theoretical developments we will use four unique experimental platforms, two natural and two engineered, coupled with large-scale simulations to quantitatively bridge between theory and experiment. Anticipated Outcomes: In light of recent foundational progress we anticipate the following results: (i) information principles of pattern formation in large-scale complex systems, (ii) design, prediction, and monitoring of a novel class of spatial, networked information engines; (iii) thermodynamics of adaptation that lays out the trade-offs between cognitive processing and energetics, and (iv) identifying and using the natural programmability of emergent patterns. Impact on DoD Capabilities: By implementing networks of information engines connected in various topologies we will explore the principles driving the emergence of system organizations that support computation and adaptation. Success will introduce radically new and functional platforms that exploit intelligent thermodynamically-embedded information processing in a way that can be programmed to generate emergent functioning in distributed complex systems. Such capabilities will impact many DoD applications from endowing materials with computationally advanced sense-response capabilities and directing the flow of energy and entropy to and from storage devices to porting such programmable patterns to information processing on radically smaller spatial and faster temporal scales and a first-principles understanding of adaptive behavior in autonomous systems.less","1,499,973",2020,2023
0,Low-Power Microwave Oscillator (LMO),United States Department of the Air Force,to Miao Zhu,"High-performance microwave atomic clocks have broad applications, both for military and civilian uses.  A low-phase-noise microwave frequency oscillator/synthesizer is necessary to ensure the high performance of these microwave clocks.  A power-hungry conless","1,499,856",2021,2022
0,Nanocomposite Scandate Tungsten Powder for High Current Density and Long Life Thermionic Cathodes,United States Department of the Navy,to Carl Schalansky Carl Schalansky,"Vacuum Process Engineering, Inc. (VPE), in collaboration with the University of California, Davis (UC Davis), proposes to develop and quantitatively verify a large scale production process for scandate tungsten nanocomposite powder to be used in high current density and long life cathodes during the Phase II effort. The plan for implementation of the large scale production process at VPE with powder and pellet quality evaluation at UC Davis was developed during the Phase I effort of the program.The purpose of the Phase II Period of Performance is to bring the Phase I large scale production plan to fruition as a prototype manufacturing process of the nanocomposite scandate tungsten powder. This will entail facility layout, equipment installation and retrofitting as well as production of nanocomposite material. Batches of the nanocomposite powder produced at VPE facilities will be evaluated after each processing step; the collected data will be used to complete a feedback loop to adjust details of the fabrication parameters and our facility efficiency. These quality evaluation and emission demonstrations will be made at UC Davis as well as at our collaborator facilities.less","1,499,706",2017,2020
0,UNCERTAINTY QUANTIFICATION AND PROCESSING OPTIMIZATION FOR UHTC MANUFACTURING THROUGH AN ICME FRAMEWORK,United States Air Force,to SCOTT MCCORMACK,"Standard ultra-high temperature ceramic (UHTC) manufacturing creates components with large differences in properties due to variability in microstructural 'critical flaw' distributions. Critical flaws can be any irregularity in a component, such as a secondary phase, inclusion, crack, pore etc. This is problematic when designing reproducible UHTC components for Mach 6 hypersonic applications. The goal of this project is to build probabilistic characterization of processing-structure-properties (PSP) parameters and link them at each stage of UHTC processing in a way that allows for uncertainty propagation. This methodology has not been performed in the past due to the complex interrelations of UHTC PSP parameters that need to be deconvoluted. Thus, multi-fidelity PSP database development and effective integrated computational materials engineering (ICME) combined with statistical modeling is key to minimize uncertainty during UHTC manufacturing. This approach will consist of three key integrated thrusts- Thrust I- Manufacturing and rapid materials characterization- to populate a multi-fidelity PSP database using a combination of lower-fidelity in-lab experiments and modeling along with higher-fidelity synchrotron 3-D microstructural characterization experiments. Thrust II- Uncertainty quantification- to develop a PSP-ICME database in tandem with multi-fidelity statistical modeling using a Bayesian neural network approach. Thrust III- Validation of the multi-fidelity model- to verify that the statistical model can reduce uncertainty in UHTC manufacturing in terms of properties and microstructural flaws. The densification of ZrB2 will be used as a model system for this methodology as it is a prime candidate for ceramic matrix materials in hypersonic-ready ceramic matrix composites (CMCs).less","1,427,169",2022,2025
0,Deep Predictive Learning in Vision,United States Department of the Navy,to Randall O'Reilly,"Research problem: Our existing research has identified powerful predictive learning mechanisms that enable our biologically-based computational models to learn invariant object representations in a purely self-organizing manner, without requiring the massive sets of hand-labeled images that standard deep neural networks are critically dependent upon. These mechanisms are based directly upon the biology of the primate visual system, and make sense of a wide range of data at many different levels of analysis. However, our existing models were developed using simplified visual inputs, and we propose here to scale them up to handle large numbers of realistic 3D objects, ultimately with multiple objects at a time interacting with each other.Technical approach: Predictive learning requires movie-like animated scenes, where the model is constantly predicting what will happen next, and learning from the difference between what actually does happen and the prediction. According to our theory, this prediction-outcome learning cycle occurs every 100 msec (10 Hz, i.e, the alpha rhythm). Thus, massive amounts of predictive learning can occur every day, providing the constraints to shape powerful internal generative, predictive models of the world. We propose to render large numbers of systematically generated scenes involving 3D objects moving with realistic physics, to train our models on increasingly complex and realistic environments. Ultimately, our models should be able to learn from real movies and video footage, and apply their knowledge to the interpretation of real-world images and scenes, in a semantically rich and meaningful manner.Anticipated outcome and impacts: It is hard to overstate the potential impact that this project could have on DoD capabilities, by enabling multiple different mission critical technologies that all depend, as people do, on the ability to effectively extract physical semantics from visual scenes. For example, this could greatly facilitate automated processing of large volumes of imagery and monitoring data. Likewise, autonomous robotic systems, which currently depend to a large extent on human operators for their perceptual abilities, could benefit substantially. In addition, we anticipate learning much more about advanced visual processing in the brain.less","1,400,000",2019,2022
0,Soliloquy Ph II,United States Department of the Navy,to Charles Newton,"Automatic Speech Recognition (ASR) allows trainees to practice verbal communication skills in representative training environments without the need for human role players. However, these technologies have yet to become a feature of most training systems. Building on Phase I work, SoarTech along with our academic partners at UC Davis, proposes developing Soliloquy, a novel interface that allows non-expert users to customize ASR systems for Department of Defense training applications. Soliloquy offers an interactive “human-in-the-loop” paradigm for developing, editing, and customizing grammatical constructs and investigates big data approaches for developing ASR systems from raw source data.less","1,385,201",2018,2022
0,"A Network analytic study of the determinants and consequences of burden sharing in international alliances and defense cooperation agreements, 1945-2015",Office of the Secretary of Defense,to Zeev Maoz,"Burden sharing is a pervasive problem in international agreements and institutions that provide public goods. Failure by some alliance members to contribute effort or resources that insure the organizationÕs survival and success forces other members to disproportionately contribute to the organizationÕs actions and operation. We offer a novel approach to the study of these issues that focuses on a combination of network analysis, agent-based models, and empirical analysis of the determinants, dynamics, and implications of burden sharing in security cooperation. We also widen the scope of security cooperation agreements beyond existing research by focusing on defense cooperation agreements (DCAs) and general security agreements (GSAs) that specify specific forms of security cooperation among military establishment and civilian security agencies. Our project offers several innovations, specifically: ¥ Development of dynamic agent-based network models of security cooperation and burden sharing, which re-define the costs and benefits of security cooperation in ways that take into account direct and indirect network-related effects. ¥ Extending models of the determinants of burden sharing by incorporating a wide array of defense cooperation agreements, or DCAs and general security agreements (GSAs). ¥ Focus on implications of burden sharing. Studying burden sharing across a wide array of security agreements will improve our understanding of how burden sharing influences the effectiveness of these arrangements. ¥ Multimethod research strategy, combining mathematical modeling, agent-based simulation, and empirical analysis employing a wide array of network-analytic methods. We foresee several implications for knowledge in general and for U.S. national security, in particular: ¥ A broader theoretical approach to security cooperation relying on network analytic logic and models, will add important insights to the evolution of security cooperation and burden sharing practices. ¥ A systematic understanding of burden-sharing issues and outcomes across a wide array of security cooperation venturesÑformal alliances, various types of DCAs, and collective action issues such as peacekeeping operations and military interventions in civil conflicts. ¥ New methodologies and software allowing for studies of security cooperation and burden sharing, including network analytic models, agent-based simulations, and empirical tests. ¥ Data repository on a wide array of security cooperation and collective action in security affairs ¥ Training of post-docs, graduate and undergraduate students in sophisticated methods and data management strategies. ¥ Significant policy implications. The theoretical approach, the multi-method strategy, and the generality of this project will yield important policy ideas. These would stem from a more solid theory of the determinants and implications of burden sharing, a more comprehensive array of methods for modeling these ideas, and a significantly wider scope of empirical analysesless","1,373,073",2019,2022
0,"Research Area b: Cacheless Computer Architecture with Massively Parallel Optically-Interconnected Memory for Scalable, Low-Latency, Energy-Efficient, and High-Productivity Computing",National Security Agency,to S. J. Ben Yoo,"With the end of CMOS scaling and performance improvement through Moore's law alone, there is a trend towards ,heterogeneous computing with domain specific accelerators for different applications, along with big and little cores, multithreaded GPUs, FPGAs, with high bandwidth memory (HBM) integrated in the same package with horizontal (2.5D) and vertical (3D) die-stacking. Though this approach is a step in the right direction, the memory subsystem based on multiple levels of caches is a , bottlerfeck when. it comes to energy efficiency, scalability, and more importantly programmer productivity; Moreover, whh emerging workloads suchá as large-scale graph analytics and machine learning that have large working sets with irregular memory access patterns and poor data locality, the : behefits of caches are becoming increasingly questionable. ' The objective of this proposal is to rethink and rearchitect the memory subsystem in future processors for high performance irregular workloads by taking advantage of 2.5D/3D electronic-photonic integration and wavelength division multiplexing (WDM) based silicon photonics. More specifically, the goal is to flatten the memory hierarchy as far as possible by eliminating cache hieprchy to realize a memory system that exhibits low and predictable latency. This is, achieved through a new DRAM !)1icroarchitecture with embedded WDM-based photonic interconnects with all-to-all interconnection capability that is codesigned carefully with the processor and the memory controller. The key facet of the new DRAM microatchitecture is a significantly higher number of active mini-banks with integrated . ' ' WDM silicon photonics that provide much higher concurrency and as a result a significant reducing in queueing delays at the memory controller. Detl;liled models for the DRAM and the memory controllers will be developed and integrated with RISC-V based processor and optical interconnection network models, in the á gem5 simulation environment to áconduct a rigorous design space ástudy of the architectural parameters to evaluate the , perfonnance, scalability, and energy efficiency of the memory subsystem. Large scale graph data analytics, machine learning, and scientific computing kernels will be used as bench~,arks and the results will be compared with state-of.:the-art computing nodes from research and academia. ' An important deliverable of the project is a quantitative understanding of l_atency and energy per bit requirements of future DRAMs so that cache hierarchy can be eliminated for the benchmarks in consideration. This can have a broad impact on the design of.future DRAMs and processor architectures. Historically algorithms have evolved to take advantage of or overcome the limitations, ~fa traditional memory hierarchy, so- with a flatter memory hierarchy the proposed project can have an impact on how future algorithms are designed. Finally,,a flatter memory hierarchy is easier to program, so it can have a huge impact on productivity of applications developers in the future. '1 á ¥ . By leveraging collaboration with industry and commercial opto-electronic foundry services we will evaluate and assess technology transitron. feasibility of the proposed optically-interconnected memory system.less","1,340,000",2019,2022
0,Functional Pattern Formation in Thermodynamical Systems,United States Department of the Army,to James Crutchfield,"What thermodynamic effort do open nonlinear systems expend as they spontaneously form complex patterns? Do highly complex organizations require more energy dissipation than simple ones? Or, are macroscopic patterns relatively neutral in terms of total system energy? Are increased fluctuations in entropy production a thermodynamic harbinger of pattern emergence? The answers, surprisingly unavailable at the present, late stage of statistical mechanics and nonlinear dynamics, appears to require a novel synthesis. This project brings together exciting results from three active research areas to address these questions. The first---information thermodynamics---connected recent advances in nonequilbrium thermodynamics with information theory to provide a cutting-edge understanding of Maxwell's Demon. It answers questions such as "" Can a Demon extract energy from a thermal bath utilizing control information? How can information be a fuel?"" Having come to fruition in the last two decades or so, the second---pattern formation theory---describes the mechanisms that drive spatially-extended systems to spontaneously organize into patterns of activity. It provides techniques that predict how a system dynamically amplifies inherent instability to macroscopic scales, eventually stabilizing emergent patterns via nonlinear attenuation. The third---meromorphic functional calculus--- provides the key new mathematical methods required to analyze the infinite-dimensional hidden linear dynamic of complex spatial patterns and temporal behaviors---patterns and behaviors implicated in both information thermodynamics and pattern formation. Success in the proposed synthesis will impact both our fundamental physical understanding of the energetics guiding far-from-equilibrium pattern formation and our ability to engineer and control emergent patterns that support functional behaviors, such as information processing, computation, and energy conversion. The abiding puzzle is how these systems balance constraint and fluctuation in the service of their functionality. All physical, chemical, and biological systems and all designed technologies are subject to thermodynamic constraints---energy conservation, entropy increase during macroscopic manipulations, and the like . This is especially true and challenging for those whose functioning relies on information processing embodied in emergent patterns. Nanoscale technology most aptly illustrates these fundamental limits. At these scales, we encounter finite-size induced fluctuations that can compromise a device's operation. Even technologies that do not yet depend on quantum effects have rapidly approached limits imposed by microscopic fluctuations. Similar conclusions hold for chemical and biomolecular processes. For example, motor proteins carry-out essential biological functions, such as intracellular nutrient transport, all the while bathed in fluctuations whose energetics fall at the same scale as the ATP-driven motion itself . On the one hand, the increasing demand for computation, combined with the nee d for new computational architectures and substrates, and our increasing ability to control and even design biological processes, on the other, make the proposed synthesis particularly relevant and timely. Understanding the functioning of this wide range of systems turns on developing a new theory of functional pattern formation in thermo-dynamical systems---systems that, at one and the same time, are dynamical systems (behaving and processing and storing information) and are large-scale physical systems (consisting of energetic microscopic subsystems). Our expertise in the above three research areas will bring unique perspectives and insights to this challenge, increasing the likelihood of success.less","1,099,948",2017,2020
0,Dynamic 3-D Threat Mapping Using a Sensor Constellation Deployed on Mobile Platforms,United States Department of the Army,to Bogdan R Cosofret,"In this effort, Physical Sciences Inc. will develop and implement algorithms and hardware to perform the fusion of information obtained from multiple LWIR passive hyperspectral sensors to provide the capability to determine the extent, absolute geo-location, and 3-D concentration distribution of chemical threat clouds from mobile platforms. The effort will be conducted in conjunction with Professor Thomas Strohmer of UC Davis. At the end of a successful Phase II STTR program, PSI will demonstrate a TRL 5 capability based on an extensible architecture. The implementation of the capability is driven by current Nuclear, Biological and Chemical Reconnaissance Vehicle operational tactics and CONOPs. The capability will consist of hardware for sensor pointing and attitude information which will be made available for streaming and aggregation as part of the data fusion process for threat characterization. Threat information (mass estimates, COM location estimate, 3-D concentration) will be generated via multi-sensor (2 or more) data processing employing novel Sparse Tomographic Reconstruction (STR) algorithms which achieve > 30% increase in threat reconstruction fidelity over standard methods. The STR algorithms are robust to limited number of projections (i.e. provided by only 2 sensors) and unfavorable geometries resulting from on-the-move operation.less","999,960",2011,2021
